# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2a_ppc_model
# start_datetime = 2022-06-12 09:55:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\1r4orniz.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2a_ppc-20220612115551.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,alpha,beta,sigma,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
0,0,98.5876,3.44374,67.426,73.3242,63.7522,114.842,-6.73335,84.4635,71.4724,25.7741,42.3193,146.599,68.6648,59.2678,129.402,93.2951,105.155,127.794,89.7305,1.12191,153.311,54.696,148.845,172.815,157.177,102.686,43.2803,33.4297,23.4491,61.4306,9.94435,136.028,213.947,48.0388,167.246,169.346,24.9313,93.1966,123.783,37.8714,34.3762,215.915,125.564,85.9738,202.757,52.9255,180.902,67.1811,92.6259,152.13,161.896,226.011,-15.3412,97.2051,214.487,10.6416,33.1077,240.472,106.928,75.7071,54.8705,102.294,89.679,158.972,143.812,141.597,111.057,185.561,116.923,155.608,287.008,180.992,167.516,171.72,95.1504,151.34,52.9146,48.448,63.0035,187.84
0,0,123.999,2.18045,210.643,95.2447,351.857,-252.721,-58.938,-158.479,86.6485,199.216,-37.587,175.534,-244.958,-55.7113,-133.705,80.874,64.4639,417.257,493.088,312.309,-65.2402,104.427,468.815,-199.544,-52.1035,18.5903,499.269,-25.5183,431.354,-51.3653,-329.019,-35.6433,13.6275,369.994,-157.112,177.033,135.889,-112.216,216.644,248.831,-104.058,626.803,77.3719,134.996,-123.326,180.221,-273.204,172.401,709.764,119.624,47.1346,50.1429,306.006,85.579,264.754,407.529,-112.411,-23.0293,335.316,617.519,274.442,-95.8366,-105.401,-4.88258,478.235,53.0621,170.78,2.63621,610.937,48.981,448.783,6.69138,40.1051,-53.451,288.321,299.889,122.212,286.692,368.99,270.458
0,0,114.267,11.9531,28.2935,-23.0262,21.0384,-0.103384,63.5838,-17.9525,116.119,-23.6248,91.0212,2.87703,62.5323,-5.70899,43.6763,22.1812,31.0273,66.5672,98.2208,28.4453,49.8222,44.1024,96.9004,58.2316,72.8906,126.26,62.6757,64.4945,46.4827,77.0386,99.1962,108.579,113.267,64.4844,82.4189,115.466,88.2337,59.5901,134.969,124.444,100.814,141.214,122.931,139.811,129.339,132.104,131.632,136.125,123.707,142.656,169.151,156.958,144.144,148.103,185.957,194.303,230.839,211.689,197.919,114.395,163.682,158.642,89.5078,196.115,185.567,175.683,183.728,225.174,160.659,184.313,160.132,208.995,167.796,215.932,180.451,212.204,142.482,216.405,202.237,214.096
0,0,89.3627,-0.172881,0.488592,90.5461,91.0399,90.1828,90.6303,89.7029,90.4869,90.9554,90.4219,89.4647,90.3935,90.3463,90.2597,91.057,90.9655,90.1764,89.7307,89.6975,89.2417,90.0103,90.5106,89.3179,89.2891,89.9194,89.1317,90.4893,90.2801,90.0036,89.3739,90.0119,89.745,89.597,90.3572,89.0699,89.7244,89.6101,89.6248,89.4575,88.4665,88.6765,88.8125,88.6377,89.021,89.5887,88.9701,89.0606,88.0869,90.1128,88.389,89.1731,89.1516,89.1619,88.9718,89.3328,88.7783,89.4136,89.324,89.0481,89.0848,88.3245,87.9299,89.3808,88.8519,88.5209,88.6122,88.4876,89.0135,88.1579,88.8412,88.7731,88.4737,87.4475,88.1651,86.8334,88.5507,87.8682,87.5106,88.4957
0,0,126.076,-24.0251,141.809,684.629,111.966,692.012,414.354,290.627,433.124,388.21,349.032,153.087,121.845,238.428,427.49,89.3122,389.056,283.659,372.907,35.6232,317.351,0.601256,230.529,457.175,281.864,436.788,183.489,37.1553,16.1181,276.882,105.909,24.7226,271.133,295.483,236.656,331.492,158.662,182.732,129.8,374.754,382.128,201.448,8.38096,264.987,68.127,46.6875,27.34,80.9758,290.682,-9.32834,46.7735,70.7425,-77.1417,-34.6044,-228.436,280.704,40.7925,181.764,-137.054,373.326,40.7231,15.3622,233.408,35.3587,100.469,42.3053,15.8865,-222.379,27.2767,-104.118,-118.705,-336.252,176.734,-271.956,-74.6025,47.2992,55.3931,266.039,-117.73,66.3433
0,0,94.3859,-2.41302,28.8818,148.771,125.273,95.6419,50.8981,103.734,119.128,107.308,87.2989,102.048,83.1766,126.984,112.276,172.436,91.4173,78.1254,113.606,165.399,106.648,77.6114,87.3458,115.823,120.827,164.305,138.532,139.591,88.2917,122.667,131.375,77.8444,107.378,88.8571,96.4051,121.113,80.4088,81.4811,113.696,57.1011,55.8417,79.4511,92.5869,84.4861,128.702,74.3173,57.3899,57.5617,121.152,103.75,47.2007,89.1602,107.188,84.0171,101.023,111.78,61.6078,36.6699,94.271,43.5848,81.3557,22.7088,41.4265,56.8512,86.3034,119.076,94.4421,98.5643,53.7449,89.0844,160.43,90.725,11.9142,22.6892,93.648,108.033,54.7958,116.506,58.5943,149.688
0,0,103.63,-13.2384,153.262,258.072,143.414,288.479,292.697,131.39,146.406,226.333,216.027,20.7143,65.5136,60.1438,314.198,92.4091,150.085,207.76,172.498,66.6764,218.042,198.513,212.494,299.671,122.986,-60.2157,347.397,222.009,153.213,334.19,90.3038,174.547,63.6688,503.533,221.985,-31.8945,253.78,-27.7428,330.74,43.0366,-24.3338,14.2573,43.0971,227.135,-142.071,-155.589,82.0139,174.667,223.302,-284.271,287.501,183.082,252.982,87.9099,-76.4344,-262.425,123.281,189.864,342.879,82.4919,46.9732,204.362,46.1795,269.512,77.1458,-93.9,-15.6562,-268.163,-54.4638,-33.8366,128.044,227.084,107.678,-29.0469,-84.5991,15.5617,135.054,39.0105,26.3511,187.864
0,0,90.394,12.6242,22.4349,-0.201105,-16.4407,-14.6314,-11.6201,18.3589,12.2312,11.6112,33.9188,60.5071,-5.13152,-2.38856,13.01,-10.1188,20.2726,41.4284,13.1884,24.7398,51.6989,21.9591,55.4583,29.762,32.9099,23.4654,51.1262,75.2411,76.3689,82.4057,26.6338,77.3408,75.4441,32.4263,37.1061,91.0174,112.526,89.5517,32.9123,86.9309,67.0088,147.216,79.2016,103.857,129.66,115.427,107.21,57.7298,62.1985,99.9329,87.4957,129.117,98.4075,92.3617,104.283,151.827,129.489,135.449,160.046,139.741,145.648,168.219,160.546,146.805,151.282,126.976,156.255,133.095,158.687,160.311,177.394,168.556,150.146,225.592,212.849,160.114,153.333,121.458,188.111,183.323
0,0,102.449,3.1017,212.774,-8.93464,333.322,-118.459,260.824,20.9672,-123.537,562.258,188.017,254.643,-114.635,90.5299,232.63,188.555,518.102,109.585,51.9826,-319.959,376.355,79.2281,318.71,243.378,130.866,-288.18,-72.726,237.966,-120.268,32.4992,221.127,49.7978,258.093,123.264,24.0503,303.227,-234.534,336.16,212.629,-151.171,251.189,115.403,-39.3482,88.8957,367.06,287.625,220.896,166.395,143.584,226.091,149.43,186.447,-259.511,-54.0075,300.449,170.066,321.975,64.3409,-338.283,375.486,716.51,67.3858,445.94,402.879,274.063,31.3618,143.761,102.759,-269.186,623.474,475.063,76.7171,104.163,607.617,33.9694,271.563,257.211,456.769,-47.0289,100.565
0,0,129.461,-2.13476,43.1156,151.212,189.575,102.735,130.89,146.468,107.539,122.913,150.956,104.86,186.57,113.334,143.192,164.295,177.247,130.767,40.3781,116.061,135.749,160.788,150.33,-4.06794,117.861,141.401,254.435,198.25,163.732,73.198,160.95,113.644,45.3481,101.582,122.306,100.413,123.464,181.083,122.786,89.9793,81.9248,170.485,124.576,174.981,84.5524,160.761,108.497,36.8684,169.054,105.425,164.012,175.202,63.7557,195.232,99.262,61.0278,138.051,102.741,45.8005,58.4988,162.173,103.667,83.7866,177.9,80.1925,81.2898,46.2843,90.9911,121.556,33.4402,60.3708,92.9405,121.574,119.743,178.313,89.9542,30.6726,100.706,114.184,125.496
0,0,118.758,15.2264,14.6932,-19.8457,0.444819,-9.66963,-5.25339,12.678,34.9453,41.3769,-3.42439,13.5322,17.9045,40.1439,39.4353,42.8605,54.3847,37.0341,64.8076,76.0247,76.1856,38.7235,48.5788,46.2644,71.8331,60.7142,81.3359,61.1042,92.0329,70.9602,90.5838,70.5282,94.4511,102.701,99.8585,80.4469,104.816,99.403,85.8924,118.713,112.577,140.828,118.564,143.804,123.99,133.742,127.411,141.364,136.562,132.341,156.24,161.131,168.343,145.01,147.606,163.322,137.83,164.574,173.566,189.998,189.224,164.353,177.936,192.4,190.436,178.344,188.076,200.438,206.763,216.776,203.868,202.539,218.211,241.558,214.428,222.84,238.562,229.157,219.092,256.043
0,0,86.9881,3.52818,173.437,148.557,-253.107,66.5878,-105.39,38.2378,152.327,37.9016,36.2602,-318.057,-98.3546,-24.3734,276.056,-85.7733,-46.0891,337.208,237.21,-66.9121,324.458,-276.367,-48.1271,-104.876,130.497,-62.7487,-40.9976,-46.2064,29.3779,426.159,153.594,150.984,-116.162,292.011,175.026,184.325,-58.293,9.71044,-383.021,144.773,168.338,212.315,226.604,280.462,250.227,-73.6371,277.568,-141.402,-253.639,28.0584,273.149,-88.636,238.454,25.5678,403.165,-189.907,-63.2133,189.49,304.524,82.1357,141.8,72.188,58.2795,143.01,-156.59,323.88,48.3368,98.4385,112.654,-39.4448,-36.2051,78.3147,134.836,242.752,-37.6321,-117.552,100.204,-53.6122,-129.317,164.02
0,0,103.375,13.2507,138.991,99.5407,-122.271,203.309,204.007,93.4018,54.9603,193.227,-172.588,-0.726088,-133.122,35.1619,162.737,-70.3559,-111.431,-174.629,1.979,23.1945,159.171,-219.95,160.252,-153.256,-11.2853,-97.9384,-70.3653,-11.1508,124.124,20.2244,11.0595,34.1549,-24.3829,-63.316,105.118,107.554,88.6624,-31.6277,215.906,114.61,55.8086,146.474,148.513,19.9734,149.522,70.9545,149.706,-24.7065,32.1699,3.61588,135.326,167.325,250.03,281.299,150.566,81.2782,93.4621,123.285,222.646,47.1007,12.0273,73.3408,118.147,311.001,313.052,255.759,238.896,321.343,382.523,351.463,147.601,162.447,-11.437,164.786,223.933,245.915,408.988,501.916,-2.25257,30.3849
0,0,99.9672,1.49384,111.542,-77.3401,218.914,38.2701,63.0327,104.559,159.313,-0.476796,253.364,136.03,-50.291,242.572,68.8898,-114.357,234.987,8.34841,57.5202,0.891536,-14.9933,201.927,37.7776,139.811,-40.531,313.303,167.507,2.63659,130.155,107.599,147.837,188.528,-4.6837,19.8064,-18.397,271.544,2.12675,-8.57487,60.6035,171.357,142.496,124.429,132.069,88.6961,111.953,81.3808,-81.4486,244.027,294.431,91.4379,-6.66405,184.556,121.962,86.5854,103.282,295.678,64.6475,153.778,128.217,-26.949,75.1387,-7.74922,291.948,-61.7624,82.7677,257.521,134.512,203.622,145.316,207.3,-38.3645,210.526,300.276,4.61832,34.5883,70.6898,64.2233,127.229,97.5518,-109.293
0,0,118.157,-18.312,7.86813,262.35,273.411,248.685,261.571,257.476,242.923,235.901,251.292,225.83,220.687,208.993,210.403,222.765,217.264,208.405,202.187,199.751,191.537,199.502,187.945,187.121,189.574,178.312,161.448,181.264,177.006,172.084,145.027,164.558,148.166,148.916,140.839,153.248,133.641,117.827,143.236,135.703,127.459,118.577,114.453,118.628,104.518,92.9814,95.1755,87.1555,73.8066,88.4162,74.8524,68.4237,74.8395,65.6006,74.5811,62.4235,63.0605,59.9026,51.9236,35.6289,54.4725,27.7327,41.7671,34.5214,25.4015,17.5099,16.9201,12.3665,5.58646,1.22484,11.9256,-12.4331,-7.0992,-14.8284,-4.553,-21.1479,-24.0218,-23.8505,-31.8709,-31.3558
0,0,157.059,6.15987,270.927,330.121,148.816,-105.725,-65.2182,97.8892,368.144,304.781,-102.376,-5.10551,-39.0589,-62.2188,318,18.8841,130.445,210.297,462.808,306.732,496.567,316.742,260.383,349.419,-53.3458,172.25,138.68,-195.906,13.9112,580.821,174.443,297.993,294.342,258.958,339.96,-61.1225,-38.1501,336.45,191.736,-40.8212,84.3748,-19.1716,82.6754,471.954,-317.871,350.249,40.0357,-85.9673,278.593,470.247,700.294,137.587,256.342,104.434,-94.3165,134.525,-92.3579,492.469,809.8,-334.026,-13.5331,236.132,26.5815,-291.567,441.835,93.8407,125.381,718,-43.099,-60.649,-140.999,330.103,379.692,135.698,458.184,188.511,865.452,527.318,56.4065,-48.4254
0,0,122.645,-2.92415,77.7089,107.087,63.4363,33.5926,144.342,-11.3268,126.491,204.875,242.678,211.027,66.4203,183.545,73.2721,156.864,152.481,66.8083,79.2186,66.5029,62.8811,54.448,68.7492,125.189,73.0666,238.801,223.726,41.0156,43.0807,168.449,58.1143,67.2791,38.134,229.291,-3.78293,55.1856,139.551,157.821,143.691,95.9984,105.858,96.9807,211.022,188.41,12.9574,157.318,202.285,167.316,69.0863,53.3179,251.943,150.388,49.9265,175.638,232.807,196.964,86.5522,224.383,56.7807,19.8519,155.715,171.786,117.685,265.486,180.07,62.6564,94.54,59.2998,171.956,3.4097,109.833,170.08,164.699,111.322,207.729,31.1583,216.151,159.901,101.043,170.958
0,0,97.542,-5.96711,4.55659,139.479,145.854,135.079,133.776,139.314,140.097,136.525,139.318,142.226,130.826,135.153,128.739,131.256,119.731,116.574,123.741,123.641,121.182,116.175,120.293,114.706,120.222,115.903,110.054,104.455,117.253,105.592,110.282,107.407,112.633,106.016,113.259,102.056,98.5502,100.36,100.209,99.1428,102.436,97.5039,90.3335,97.4711,87.612,93.6246,89.6751,94.4788,88.2335,89.2831,81.477,88.0796,83.9673,82.8836,82.9805,82.016,75.947,72.0358,73.8968,74.2479,61.6532,69.9506,68.797,71.0264,65.621,63.73,69.3491,58.9198,68.0184,58.5585,68.9613,65.2541,56.4958,49.1334,50.3139,61.1809,49.3297,45.0886,57.4315,55.5858
0,0,109.619,-1.48311,74.1133,87.773,267.733,104.826,260.335,203.884,116.818,160.234,157.28,229.023,104.081,46.6239,117.111,73.6506,84.9139,130.506,315.797,156.13,66.1068,229.546,-22.3161,160.818,187.794,-6.76912,146.951,274.031,230.558,21.9083,70.7812,120.908,14.2429,100.984,109.116,200.373,167.412,100.695,182.959,221.303,34.8197,-17.0246,116.59,156.145,233.755,48.4658,186.709,103.658,114.849,156.6,40.5156,39.0342,100.581,151.352,80.4306,142.34,133.269,35.0703,50.9672,93.7273,8.31134,95.403,168.366,11.0353,71.8015,104.647,198.074,96.7214,91.8131,277.682,132.291,22.9236,81.5966,111.68,19.1722,-33.3565,125.627,228.416,123.101,225.988
0,0,86.1579,-2.23878,41.4629,75.1979,142.926,107.723,107.486,68.0686,115.965,107.279,136.161,104.581,137.775,107.698,100.91,103.639,57.13,115.582,100.587,141.728,93.137,101.747,49.1718,79.1489,69.6184,66.4838,107.149,90.3433,122.055,122.033,74.4539,156.923,93.934,75.2753,136.961,118.558,54.2786,136.882,90.4889,80.1713,90.079,141.729,161.503,121.591,97.8358,79.6345,105.484,67.4667,60.8017,29.2716,134.832,34.1091,93.6993,30.2786,99.3748,82.2831,-5.7613,160.994,84.7603,72.0492,-6.85242,127.352,98.9226,34.6382,51.6045,35.1033,152.203,129.224,107.994,66.3299,95.1945,18.3536,32.1405,17.0223,-39.1706,40.5697,97.1923,31.0892,56.3011,121.62
0,0,86.1475,3.60009,55.3205,65.088,8.36392,83.9665,135.609,119.367,146.997,-9.20462,145.417,-42.8765,-21.4232,34.4601,114.907,114.097,32.3778,69.661,112.307,114.228,101.149,-24.5579,100.475,242.721,152.397,59.1481,223.757,142.645,61.1766,190.19,-6.11847,71.2693,11.8943,109.337,115.442,118.933,-65.3564,98.7689,125.045,165.867,-30.9377,152.594,125.904,77.4045,111.503,176.528,84.625,183.506,62.6537,42.9782,122.012,231.704,87.6252,98.4474,42.9786,158.696,57.9985,170,146.759,100.314,90.4008,138.395,74.9283,71.1577,0.762301,170.172,192.538,179.36,54.3139,19.2839,71.1397,139.034,61.8706,148.807,64.3528,54.3744,119.258,124.839,73.833,242.502
0,0,121.737,7.88286,12.972,72.177,53.6158,54.7123,63.4769,87.7395,65.7532,75.6202,78.9635,77.1341,59.973,73.6736,65.9814,70.2625,59.5553,91.7938,107.285,96.8154,91.6869,100.34,77.9239,75.6711,100.159,98.072,103.152,110.43,90.5315,84.4263,97.7877,101.174,107.716,139.359,121.553,104.075,112.693,74.9363,104,142.844,106.023,109.065,125.452,137.347,131.787,134.769,135.936,128.419,144.61,116.071,117.962,123.816,116.159,174.972,130.41,155.875,127.449,140.105,149.989,119.623,154.786,143.572,157.514,138.319,164.901,185.657,145.549,151.351,168.083,180.386,173.807,164.923,154.146,169.114,163.733,180.331,170.549,185.902,184.115,180.494
0,0,137.5,10.1433,380.469,-164.153,84.2286,878.98,-172.674,-114.03,-87.9851,324.673,-115.249,520.065,326.48,12.5654,-288.14,-139.357,-113.868,407.313,76.7458,-1.26724,471.004,-263.463,198.188,-649.166,-118.976,-439.511,367.982,-299.122,-501.942,25.0486,43.7347,171.272,-102.331,-235.24,552.152,156.343,409.622,42.4714,140.529,-189.359,4.30523,183.576,183.886,720.183,14.5809,86.7222,7.48661,188.884,148.851,502.151,350.943,663.338,-334.245,176.204,773.917,865.916,283.211,299.738,-195.754,522.503,282.645,599.839,1123.59,42.9703,791.858,-92.9813,-599.779,431.577,54.4179,-48.313,377.699,524.078,281.821,208.788,-46.8092,82.1074,514.719,-297.795,368.629,-326.181
0,0,128.132,-21.712,31.8681,340.66,327.414,311.987,223.578,293.191,289.226,301.746,229.9,289.629,194.073,257.712,247.168,250.332,138.002,223.199,220.191,233.136,214.235,214.759,213.727,225.325,169.667,211.683,219.404,212.447,165.651,199.742,180.496,195.948,180.362,163.985,114.123,184.776,106.473,120.457,125.81,122.633,149.866,71.2874,176.001,86.5938,109.362,84.3077,85.1224,109.784,120.813,55.9627,90.692,77.4985,82.8698,107.32,84.7423,85.9864,48.3872,64.8147,115.082,-31.8827,70.666,70.1385,21.7075,29.9999,51.5619,-6.22573,14.3445,-35.7862,16.4962,19.402,-68.0139,11.1972,-22.4843,4.56025,-35.0745,-40.3936,-36.4721,-2.31405,-29.4303,-41.7012
0,0,109.447,-3.17473,123.104,242.786,142.956,103.679,51.3393,251.774,92.7543,157.351,-62.172,105.26,75.8537,43.5471,181.77,95.2324,93.3671,108.286,84.4662,189.95,56.8382,410.776,258.312,27.9684,192.847,5.30476,155.655,3.21637,269.64,-17.6803,62.2826,342.666,103.001,120.805,27.4626,61.916,-24.7517,198.339,51.7057,428.581,42.3494,25.2324,179.844,475.684,-51.8115,151.691,266.4,-150.585,-107.435,61.0116,80.6667,37.0692,-48.6684,121.416,379.761,-114.933,58.6344,104.565,-51.6177,131.062,238.82,208.261,149.631,-27.3129,181.16,77.5003,232.864,18.3991,90.8437,-113.388,17.0822,-3.4592,106.351,132.387,371.945,84.8525,276.716,-63.1868,-29.0367,22.0171
0,0,153.813,9.36947,94.5449,82.8911,83.2449,111.682,-87.4909,281.679,-67.8846,25.3441,264.992,99.0256,151.833,174.741,-108.892,99.5291,79.5136,68.8701,206.702,91.1888,98.2208,-27.779,41.1835,110.017,172.677,168.05,155.005,164.36,212.981,199.601,109.276,172.274,114.587,24.4177,244.128,213.426,56.8384,75.0845,167.834,128.589,235.506,46.2135,205.05,98.544,87.8408,112.028,272.427,204.901,203.697,241.604,251.686,250.716,266.226,120.497,343.251,272.96,171.058,320.709,30.7535,202.271,90.4869,-28.1685,77.2083,99.8018,103.595,153.807,201.641,322.873,50.757,258.571,203.432,144.897,249.814,356.085,204.366,325.995,410.568,249.391,285.93,244.592
0,0,106.138,-10.0412,66.2232,178.58,154.293,157.274,248.06,197.021,277.459,79.7115,161.397,244.092,229.792,179.56,82.211,139.605,170.012,132.819,149.241,44.4879,80.4171,167.613,134.297,203.514,87.16,181.813,259.261,69.9785,248.177,183.713,79.9326,120.818,118.479,128.284,184.678,71.8284,148.527,97.9058,96.2177,126.488,195.003,130.363,31.4585,155.633,11.5348,60.39,63.5031,54.6005,53.6725,115.669,194.826,129.853,-7.88416,164.783,159.097,98.7444,30.2228,114.895,115.056,58.6814,132.16,124.869,27.0412,92.5011,66.8609,88.8387,86.5973,123.433,-18.2331,135.073,127.49,-18.8843,23.9594,-53.759,-10.8313,37.2107,136.261,34.1978,-54.2645,-72.9523
0,0,107.373,-5.22011,104.071,39.9784,27.611,-44.1942,82.3675,135.725,165.346,85.4606,233.302,51.6513,303.284,199.342,478.058,86.7583,233.335,199.021,241.953,434.756,-28.5132,-11.9267,32.0927,132.889,151.782,128.33,-29.0429,144.2,140.971,260.481,-21.8243,74.0232,207.577,65.7499,59.4584,144.883,180.117,151.428,10.9887,164.614,16.6338,285.772,160.982,-54.6235,274.648,66.3005,38.2897,389.076,120.137,82.7115,75.3151,140.225,138.632,101.369,240.25,193.907,414.563,61.034,96.6886,295.545,-142.722,176.276,-49.5969,263.86,319.26,318.962,90.121,214.163,-178.532,151.997,-63.9283,141.332,110.255,-8.04756,26.6898,-106.503,-49.5482,-180.548,145.996,119.521
0,0,101.479,-8.84741,202.251,-230.187,250.585,-139,27.5061,104.304,494.179,322.521,458.914,289.958,-260.192,121.069,-163.423,145.542,77.7717,129.913,74.6253,459.867,-92.0923,331.82,-58.8326,60.1322,13.1557,113.705,308.545,-235.647,104.573,642.06,257.08,149.253,-17.1564,323.745,107.393,54.5581,254.906,122.155,28.0552,179.557,72.298,230.529,99.3531,-13.4321,-162.805,12.4234,152.42,59.0845,251.727,-27.9532,-18.1827,408.948,-104.728,-36.9189,175.473,431.563,-86.7871,116.186,92.3828,208.125,474.546,-25.312,317.616,295.853,293.99,108.643,466.172,-203.139,199.881,-321.711,19.1899,-246.465,556.462,269.488,185.215,263.806,104.767,-98.6118,26.1126,158.898
0,0,107.935,-33.9127,67.3824,353.032,304.475,455.4,259.39,377.901,404.781,269.083,287.778,382.81,274.771,383.943,404.032,249.309,244.537,394.607,350.724,207.172,180.024,282.209,269.198,252.956,185.918,140.655,227.317,167.755,166.527,229.102,150.859,187.235,216.423,234.884,202.135,178.519,135.603,51.3483,116.429,141.124,294.224,66.4162,163.441,54.6147,-50.8914,13.4016,-57.6035,38.7679,91.2816,61.4255,81.1883,12.2093,45.684,48.4442,-97.2668,-8.95492,-167.436,-149.19,63.0355,45.7091,-114.567,-67.0671,-12.5127,-48.9138,-34.6665,-41.1118,-58.5678,-130.667,-134.313,-84.5455,-167.061,-290.265,-96.6541,-151.662,-166.811,-93.0641,-128.878,-82.4634,-215.192,-175.582
0,0,85.9504,10.4792,166.554,-271.631,-61.9702,131.706,332.133,-57.1078,-67.6611,-22.5991,105.388,-218.908,-41.7799,65.3598,-220.607,40.8712,473.22,220.834,94.4327,-154.278,-9.6387,162.046,-261.641,-258.793,27.3965,-215.263,105.1,65.1143,86.5235,35.8433,259.642,185.501,-337.792,67.784,-6.58296,148.185,282.449,187.294,-93.9867,374.31,167.936,134.285,381.144,438.783,197.086,148.051,-190.454,-29.6563,145.739,157.012,494.979,180.443,22.4851,276.316,214.588,164.967,247.452,175.874,176.139,201.231,-207.972,538.391,-96.0009,-37.8536,-168.469,194.238,191.87,337.844,122.593,311.686,-40.0576,186.998,259.521,-14.5361,302.296,342.077,118.613,240.994,220.737,-120.054
0,0,126.389,8.15987,167.942,-53.6858,-87.0057,-5.82495,-302.746,279.587,362.613,70.5502,-71.6639,376.228,-80.9218,46.645,-193.988,226.378,105.173,-46.2623,53.5398,89.9466,97.4969,-133.417,113.931,107.182,166.244,80.5973,327.144,-20.2605,-63.8632,45.9709,102.053,342.543,396.078,151.975,169.863,30.8811,204.654,230.768,207.724,8.80318,91.0424,-42.8167,-112.67,162.96,375.866,310.346,298.32,149.623,147.871,202.862,225.358,428.366,196.142,4.56403,234.674,98.5965,91.5261,101.149,93.9965,204.538,242.267,12.1465,125.3,154.444,-10.9672,234.009,318.853,-95.907,249.167,246.583,-63.7458,488.846,287.823,81.0421,424.676,276.61,31.1517,54.9868,399.212,36.2221
0,0,138.136,-18.9337,173.418,162.2,107.043,125.686,124.745,478.273,28.3853,108.729,126.32,247.29,306.56,-214.657,389.657,243.44,-60.8811,258.126,-85.9219,335.218,179.66,384.36,325.693,149.826,313.515,169.237,-81.2293,196.175,244.41,73.6294,196.811,24.8143,304.432,-189.977,61.7729,348.88,113.264,291.493,274.28,590.946,160.745,758.177,293.688,-73.7385,355.147,32.633,137.471,417.238,260.115,21.4138,-298.887,35.1408,386.357,311.613,48.2304,129.323,45.0877,148.532,306.185,282.283,121.013,149.309,2.41972,-222.373,-77.1726,123.438,174.101,-201.97,519.714,60.4383,95.8883,25.855,12.0281,-44.5276,81.2552,-229.495,195.339,189.328,-29.6633,215.157
0,0,94.271,12.3454,192.317,223.68,240.115,-162.35,-162.879,106.312,-18.2498,-35.7107,383.073,-137.901,-83.544,184.222,61.4396,50.8099,-176.155,-576.404,422.53,137.169,-174.58,320.317,112.685,200.274,116.066,-269.125,149.122,-184.86,303.095,-123.466,-34.6931,391.519,71.0646,82.0513,9.92228,530.812,266.312,-166.85,38.0407,5.59625,116.621,358.035,106.736,-21.6799,-2.16947,306.729,5.09564,437.301,263.211,-163.412,206.965,-70.4277,303.585,-29.0622,454.986,140.863,206.565,43.6367,29.6764,48.002,397.624,-120.003,172.265,200.151,312.568,227.748,446.087,472.166,270.089,161.8,75.4983,-49.9632,181.324,-61.2285,-105.411,164.143,-174.407,83.3473,90.9259,497.18
0,0,154.782,13.7163,38.8788,118.159,31.3064,127.909,83.9992,81.2534,-18.4087,98.2142,145.446,59.3859,130.409,67.8576,90.8757,61.5699,22.0189,51.3464,90.1311,98.2924,54.648,64.3337,66.7048,121.754,193.602,95.6419,145.933,124.035,143.089,131.031,78.5359,193.657,53.8504,49.8641,109.016,163.935,150.655,105.042,180.657,141.544,229.447,191.437,246.978,148.713,181.646,239.635,117.763,146.159,226.01,108.053,112.446,188.76,170.949,140.85,213.837,180.773,195.287,235.264,218.073,244.028,246.747,261.734,206.296,235.695,176.83,316.221,276.184,209.573,239.574,256.524,204.628,214.081,243.19,263.778,253.919,253.756,193.408,236.744,296.308,275.886
